table,G_order,G_solvable,false_characters,findall,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,scan_id,scan_total,scan_index,group_id,logged_at_utc
"(384,454)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8932,"(384, 454)",2026-08-24T11:40:52.334Z
"(384,455)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8933,"(384, 455)",2026-08-24T11:40:52.429Z
"(384,456)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8934,"(384, 456)",2026-08-24T11:40:52.532Z
"(384,457)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8935,"(384, 457)",2026-08-24T11:40:52.636Z
"(384,458)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8936,"(384, 458)",2026-08-24T11:40:52.933Z
"(384,459)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8937,"(384, 459)",2026-08-24T11:40:53.105Z
"(384,460)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8938,"(384, 460)",2026-08-24T11:40:53.207Z
"(384,461)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8939,"(384, 461)",2026-08-24T11:40:54.593Z
"(384,462)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8940,"(384, 462)",2026-08-24T11:40:54.685Z
"(384,463)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8941,"(384, 463)",2026-08-24T11:40:54.777Z
"(384,464)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8942,"(384, 464)",2026-08-24T11:40:54.871Z
"(384,465)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8943,"(384, 465)",2026-08-24T11:40:55.245Z
"(384,466)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8944,"(384, 466)",2026-08-24T11:40:55.411Z
"(384,467)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8945,"(384, 467)",2026-08-24T11:40:55.626Z
"(384,468)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8946,"(384, 468)",2026-08-24T11:40:55.842Z
"(384,469)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8947,"(384, 469)",2026-08-24T11:40:55.976Z
"(384,470)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8948,"(384, 470)",2026-08-24T11:40:56.589Z
"(384,471)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8949,"(384, 471)",2026-08-24T11:40:56.786Z
"(384,472)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8950,"(384, 472)",2026-08-24T11:40:56.909Z
"(384,473)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8951,"(384, 473)",2026-08-24T11:40:57.284Z
"(384,474)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8952,"(384, 474)",2026-08-24T11:40:57.449Z
"(384,475)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8953,"(384, 475)",2026-08-24T11:40:57.511Z
"(384,476)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8954,"(384, 476)",2026-08-24T11:40:57.573Z
"(384,477)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8955,"(384, 477)",2026-08-24T11:40:57.634Z
"(384,478)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8956,"(384, 478)",2026-08-24T11:40:57.695Z
"(384,479)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8957,"(384, 479)",2026-08-24T11:40:57.765Z
"(384,480)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8958,"(384, 480)",2026-08-24T11:40:57.835Z
"(384,481)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8959,"(384, 481)",2026-08-24T11:40:57.905Z
"(384,482)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8960,"(384, 482)",2026-08-24T11:40:58.366Z
"(384,483)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8961,"(384, 483)",2026-08-24T11:40:58.454Z
"(384,484)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8962,"(384, 484)",2026-08-24T11:40:58.542Z
"(384,485)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8963,"(384, 485)",2026-08-24T11:40:58.63Z
"(384,486)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8964,"(384, 486)",2026-08-24T11:40:58.719Z
"(384,487)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8965,"(384, 487)",2026-08-24T11:40:58.782Z
"(384,488)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8966,"(384, 488)",2026-08-24T11:40:58.845Z
"(384,489)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8967,"(384, 489)",2026-08-24T11:40:58.907Z
"(384,490)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8968,"(384, 490)",2026-08-24T11:40:58.969Z
"(384,491)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8969,"(384, 491)",2026-08-24T11:40:59.023Z
"(384,492)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8970,"(384, 492)",2026-08-24T11:40:59.083Z
"(384,493)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8971,"(384, 493)",2026-08-24T11:40:59.15Z
"(384,494)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8972,"(384, 494)",2026-08-24T11:40:59.222Z
"(384,495)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8973,"(384, 495)",2026-08-24T11:40:59.296Z
"(384,496)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8974,"(384, 496)",2026-08-24T11:40:59.394Z
"(384,497)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8975,"(384, 497)",2026-08-24T11:40:59.493Z
"(384,498)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8976,"(384, 498)",2026-08-24T11:41:00.783Z
"(384,499)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8977,"(384, 499)",2026-08-24T11:41:00.872Z
"(384,500)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8978,"(384, 500)",2026-08-24T11:41:00.96Z
"(384,501)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8979,"(384, 501)",2026-08-24T11:41:01.049Z
"(384,502)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8980,"(384, 502)",2026-08-24T11:41:01.116Z
"(384,503)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8981,"(384, 503)",2026-08-24T11:41:01.485Z
"(384,504)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8982,"(384, 504)",2026-08-24T11:41:01.618Z
"(384,505)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8983,"(384, 505)",2026-08-24T11:41:01.751Z
"(384,506)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8984,"(384, 506)",2026-08-24T11:41:02.151Z
"(384,507)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8985,"(384, 507)",2026-08-24T11:41:02.819Z
"(384,508)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8986,"(384, 508)",2026-08-24T11:41:03.012Z
"(384,509)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8987,"(384, 509)",2026-08-24T11:41:03.209Z
"(384,510)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8988,"(384, 510)",2026-08-24T11:41:04.13Z
"(384,511)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8989,"(384, 511)",2026-08-24T11:41:04.793Z
"(384,512)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8990,"(384, 512)",2026-08-24T11:41:05.133Z
"(384,513)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8991,"(384, 513)",2026-08-24T11:41:05.383Z
"(384,514)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8992,"(384, 514)",2026-08-24T11:41:05.66Z
"(384,515)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8993,"(384, 515)",2026-08-24T11:41:07.267Z
"(384,516)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8994,"(384, 516)",2026-08-24T11:41:07.464Z
"(384,517)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8995,"(384, 517)",2026-08-24T11:41:07.657Z
"(384,518)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8996,"(384, 518)",2026-08-24T11:41:07.861Z
"(384,519)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8997,"(384, 519)",2026-08-24T11:41:07.996Z
"(384,520)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8998,"(384, 520)",2026-08-24T11:41:08.132Z
"(384,521)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,8999,"(384, 521)",2026-08-24T11:41:08.267Z
"(384,522)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9000,"(384, 522)",2026-08-24T11:41:08.402Z
"(384,523)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9001,"(384, 523)",2026-08-24T11:41:08.539Z
"(384,524)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9002,"(384, 524)",2026-08-24T11:41:08.675Z
"(384,525)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9003,"(384, 525)",2026-08-24T11:41:09.351Z
"(384,526)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9004,"(384, 526)",2026-08-24T11:41:09.445Z
"(384,527)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9005,"(384, 527)",2026-08-24T11:41:09.537Z
"(384,528)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9006,"(384, 528)",2026-08-24T11:41:09.632Z
"(384,529)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9007,"(384, 529)",2026-08-24T11:41:09.727Z
"(384,530)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9008,"(384, 530)",2026-08-24T11:41:09.82Z
"(384,531)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9009,"(384, 531)",2026-08-24T11:41:09.917Z
"(384,532)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9010,"(384, 532)",2026-08-24T11:41:15.145Z
"(384,533)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9011,"(384, 533)",2026-08-24T11:41:16.605Z
"(384,534)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9012,"(384, 534)",2026-08-24T11:41:16.864Z
"(384,535)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9013,"(384, 535)",2026-08-24T11:41:18.531Z
"(384,536)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9014,"(384, 536)",2026-08-24T11:41:18.804Z
"(384,537)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9015,"(384, 537)",2026-08-24T11:41:19.201Z
"(384,538)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9016,"(384, 538)",2026-08-24T11:41:19.251Z
"(384,539)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9017,"(384, 539)",2026-08-24T11:41:19.302Z
"(384,540)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9018,"(384, 540)",2026-08-24T11:41:19.352Z
"(384,541)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9019,"(384, 541)",2026-08-24T11:41:19.403Z
"(384,542)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9020,"(384, 542)",2026-08-24T11:41:19.446Z
"(384,543)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9021,"(384, 543)",2026-08-24T11:41:20.699Z
"(384,544)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9022,"(384, 544)",2026-08-24T11:41:20.746Z
"(384,545)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9023,"(384, 545)",2026-08-24T11:41:20.792Z
"(384,546)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9024,"(384, 546)",2026-08-24T11:41:20.838Z
"(384,547)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9025,"(384, 547)",2026-08-24T11:41:20.884Z
"(384,548)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9026,"(384, 548)",2026-08-24T11:41:20.921Z
"(384,549)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9027,"(384, 549)",2026-08-24T11:41:20.958Z
"(384,550)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9028,"(384, 550)",2026-08-24T11:41:21.004Z
"(384,551)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9029,"(384, 551)",2026-08-24T11:41:21.152Z
"(384,552)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9030,"(384, 552)",2026-08-24T11:41:21.301Z
"(384,553)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9031,"(384, 553)",2026-08-24T11:41:21.463Z
"(384,554)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9032,"(384, 554)",2026-08-24T11:41:21.552Z
"(384,555)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9033,"(384, 555)",2026-08-24T11:41:21.64Z
"(384,556)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9034,"(384, 556)",2026-08-24T11:41:21.729Z
"(384,557)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9035,"(384, 557)",2026-08-24T11:41:23.34Z
"(384,558)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9036,"(384, 558)",2026-08-24T11:41:23.725Z
"(384,559)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9037,"(384, 559)",2026-08-24T11:41:23.886Z
"(384,560)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9038,"(384, 560)",2026-08-24T11:41:24.398Z
"(384,561)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9039,"(384, 561)",2026-08-24T11:41:24.545Z
"(384,562)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9040,"(384, 562)",2026-08-24T11:41:24.625Z
"(384,563)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9041,"(384, 563)",2026-08-24T11:41:33.547Z
"(384,564)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9042,"(384, 564)",2026-08-24T11:41:35.176Z
"(384,565)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9043,"(384, 565)",2026-08-24T11:41:35.32Z
"(384,566)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9044,"(384, 566)",2026-08-24T11:41:35.465Z
"(384,567)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9045,"(384, 567)",2026-08-24T11:41:35.619Z
"(384,568)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9046,"(384, 568)",2026-08-24T11:41:35.645Z
"(384,569)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9047,"(384, 569)",2026-08-24T11:41:35.702Z
"(384,570)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9048,"(384, 570)",2026-08-24T11:41:35.758Z
"(384,571)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9049,"(384, 571)",2026-08-24T11:41:35.799Z
"(384,572)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9050,"(384, 572)",2026-08-24T11:41:36.997Z
"(384,573)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9051,"(384, 573)",2026-08-24T11:41:37.089Z
"(384,574)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9052,"(384, 574)",2026-08-24T11:41:37.109Z
"(384,575)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9053,"(384, 575)",2026-08-24T11:41:37.129Z
"(384,576)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9054,"(384, 576)",2026-08-24T11:41:37.198Z
"(384,577)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9055,"(384, 577)",2026-08-24T11:41:37.263Z
"(384,578)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9056,"(384, 578)",2026-08-24T11:41:37.329Z
"(384,579)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,9057,"(384, 579)",2026-08-24T11:41:37.398Z
